herb	symptom	label
U26	C0023186	0
U26	C0751265	0
U26	C0042384	0
U26	C0040034	0
U26	C0231712	0
U26	C0021368	0
U26	C0030232	0
U26	C0029089	0
U26	C0005745	0
U26	C0003123	0
U26	C0271097	0
U26	C2931205	0
U26	C1568248	0
U26	C1568249	0
U26	C0699731	0
U26	C0086132	0
U26	C0020505	0
U26	C0013491	0
U26	C0023012	0
U26	C0023015	0
U26	C0973461	0
U26	C0233565	0
U26	C0039070	0
U26	C0040822	0
U26	C0234376	0
U26	C0003578	0
U26	C3714756	0
U26	C0020796	0
U26	C0018776	0
U26	C0042571	0
U26	C0234133	0
U26	C0234132	0
U26	C0234378	0
U260	C0022541	0
U260	C0023530	0
U260	C0002103	0
U260	C0035455	0
U260	C0009806	0
U260	C0011991	0
U260	C0021359	0
U260	C0014335	0
U260	C0003113	0
U260	C0026821	0
U260	C0036572	0
U260	C0011570	0
U260	C0001925	0
U260	C0033687	0
U260	C0020615	0
U260	C0032914	0
U260	C0338591	0
U260	C0700590	0
U260	C0019572	0
U260	C0006625	0
U260	C0027498	0
U260	C0018777	0
U260	C0015967	0
U260	C3552463	0
U260	C0023014	0
U260	C0015672	0
U260	C0271215	0
U260	C0028754	0
U260	C0028756	0
U260	C3203358	0
U260	C0031154	0
U260	C0000737	0
U260	C0086565	0
U260	C0019214	0
U260	C0235153	0
U260	C0018784	0
U260	C0020455	0
U260	C0020438	0
U260	C0020538	0
U260	C0751837	0
U260	C0009460	0
U260	C0151825	0
U260	C0162298	0
U260	C0086437	0
U260	C0003862	0
U260	C0152031	0
U260	C0035229	0
U260	C0231835	0
U260	C0013404	0
U260	C0476273	0
U260	C1145670	0
U260	C0009421	0
U260	C0026838	0
U260	C0026846	0
U260	C0151786	0
U260	C0015644	0
U260	C0026826	0
U260	C0013421	0
U260	C0027066	0
U260	C0542476	0
U260	C0751295	0
U260	C0002622	0
U260	C0234979	0
U260	C1838869	0
U260	C0003537	0
U260	C0917816	0
U260	C0221263	0
U260	C0010200	0
U260	C0178417	0
U260	C0231807	0
U260	C0162674	0
U260	C0427055	0
U325	C0023014	0
U325	C0015672	0
U325	C0271215	0
U325	C0028754	0
U325	C0028756	0
U325	C3203358	0
U325	C0031154	0
U325	C0086565	0
U325	C0019214	0
U325	C0235153	0
U325	C0018784	0
U325	C0020455	0
U325	C0020438	0
U325	C0020538	0
U325	C0751837	0
U325	C0009460	0
U325	C0151825	0
U325	C0162298	0
U325	C0086437	0
U325	C0003862	0
U325	C0152031	0
U325	C0035229	0
U325	C0231835	0
U325	C0013404	0
U325	C0476273	0
U325	C1145670	0
U325	C0009421	0
U325	C0026838	0
U325	C0026846	0
U325	C0151786	0
U325	C0015644	0
U325	C0026826	0
U325	C0013421	0
U325	C0027066	0
U325	C0542476	0
U325	C0751295	0
U325	C0002622	0
U325	C0234979	0
U325	C1838869	0
U325	C0003537	0
U325	C0917816	0
U325	C0221263	0
U325	C0178417	0
U325	C0231807	0
U325	C0162674	0
U325	C0427055	0
U325	C0476254	0
U325	C1963137	0
U325	C0231791	0
U325	C0005779	0
U325	C0042963	0
U325	C0237326	0
U325	C0016382	0
U325	C0151908	0
U325	C0085636	0
U325	C0033774	0
U325	C0034150	0
U325	C0015230	0
U325	C0155320	0
U325	C0018989	0
U325	C0022116	0
U325	C0018780	0
U325	C0026837	0
U325	C0427190	0
U325	C0152200	0
U325	C0231528	0
U325	C0746674	0
U325	C0240735	0
U325	C3668816	0
U325	C0002418	0
U325	C0009398	0
U325	C0700078	0
U325	C0270948	0
U325	C0035078	0
U325	C1963154	0
U325	C0019825	0
U325	C0456909	0
U325	C0003635	0
U325	C0013595	0
U325	C0042798	0
U325	C0023380	0
U325	C0234144	0
U325	C0037315	0
U325	C0037317	0
U325	C0851578	0
U325	C0241210	0
U325	C0020305	0
U325	C0398650	0
U325	C1262477	0
U325	C0043094	0
U325	C1384666	0
U325	C1691779	0
U325	C1860844	0
U325	C0018681	0
U325	C0012833	0
U325	C0206160	0
U325	C0033377	0
U325	C4020887	0
U325	C0018834	0
U325	C0008489	0
U325	C0006271	0
U325	C0030486	0
U325	C1836296	0
U325	C0032617	0
U325	C0042024	0
U325	C0007758	0
U325	C0014118	0
U325	C2364082	0
U325	C0003126	0
U325	C0023186	0
U325	C0751265	0
U325	C0042384	0
U325	C0040034	0
U325	C0231712	0
U325	C0021368	0
U325	C0030232	0
U325	C0029089	0
U325	C0005745	0
U325	C0003123	0
U325	C0271097	0
U325	C2931205	0
U325	C1568248	0
U325	C1568249	0
U325	C0699731	0
U325	C0086132	0
U325	C0020505	0
U325	C0013491	0
U325	C0023012	0
U325	C0023015	0
U325	C0973461	0
U325	C0233565	0
U325	C0039070	0
U325	C0040822	0
U325	C0234376	0
U325	C0003578	0
U325	C3714756	0
U325	C0020796	0
U325	C0018776	0
U325	C0042571	0
U325	C0234133	0
U325	C0234132	0
U325	C0234378	0
U327	C0022541	0
U327	C0023530	0
U327	C0002103	0
U327	C0035455	0
U327	C0009806	0
U327	C0011991	0
U327	C0021359	0
U327	C0014335	0
U327	C0003113	0
U327	C0026821	0
U327	C0036572	0
U327	C0011570	0
U327	C0001925	0
U327	C0033687	0
U327	C0020615	0
U327	C0032914	0
U327	C0338591	0
U327	C0700590	0
U327	C0019572	0
U327	C0006625	0
U327	C0027498	0
U327	C0018777	0
U327	C0015967	0
U327	C3552463	0
U327	C0023014	0
U327	C0015672	0
U327	C0271215	0
U327	C0028754	0
U327	C0028756	0
U327	C3203358	0
U327	C0031154	0
U327	C0000737	0
U327	C0086565	0
U327	C0019214	0
U327	C0235153	0
U327	C0018784	0
U327	C0020455	0
U327	C0020438	0
U327	C0020538	0
U327	C0751837	0
U327	C0009460	0
U327	C0151825	0
U327	C0162298	0
U327	C0086437	0
U327	C0003862	0
U327	C0152031	0
U327	C0035229	0
U327	C0231835	0
U327	C0013404	0
U327	C0476273	0
U327	C1145670	0
U327	C0009421	0
U327	C0026838	0
U327	C0026846	0
U327	C0151786	0
U327	C0015644	0
U327	C0026826	0
U327	C0013421	0
U327	C0027066	0
U327	C0542476	0
U327	C0751295	0
U327	C0002622	0
U327	C0234979	0
U327	C1838869	0
U327	C0003537	0
U327	C0917816	0
U327	C0221263	0
U327	C0010200	0
U327	C0178417	0
U327	C0231807	0
U327	C0162674	0
U327	C0427055	0
U327	C0476254	0
U327	C1963137	0
U327	C0231791	0
U327	C0005779	0
U327	C0042963	0
U327	C0237326	0
U327	C0016382	0
U327	C0151908	0
U327	C0085636	0
U327	C0022346	0
U327	C0033774	0
U327	C0034150	0
U327	C0015230	0
U327	C0155320	0
U327	C0018989	0
U327	C0022116	0
U327	C0018780	0
U327	C0032285	0
U327	C0026837	0
U327	C0427190	0
U327	C0152200	0
U327	C0231528	0
U327	C0746674	0
U327	C0240735	0
U327	C3668816	0
U327	C0002418	0
U327	C0009398	0
U327	C0700078	0
U327	C0270948	0
U327	C0035078	0
U327	C1963154	0
U327	C0019825	0
U327	C0456909	0
U327	C0003635	0
U327	C0013595	0
U327	C0042798	0
U327	C0023380	0
U327	C0234144	0
U327	C0013604	0
U327	C0037315	0
U327	C0037317	0
U327	C0851578	0
U327	C0241210	0
U327	C0020305	0
U327	C0398650	0
U327	C1262477	0
U327	C0043094	0
U327	C1384666	0
U327	C1691779	0
U327	C0030193	0
U327	C0020429	0
U327	C1860844	0
U327	C0018681	0
U327	C0012833	0
U327	C0206160	0
U327	C0033377	0
U327	C4020887	0
U327	C0018834	0
U327	C0008489	0
U327	C0006271	0
U327	C0030486	0
U327	C1836296	0
U327	C0032617	0
U327	C0042024	0
U327	C0007758	0
U327	C0014118	0
U327	C0008031	0
U327	C2364082	0
U327	C0003126	0
U327	C0023186	0
U327	C0751265	0
U327	C0042384	0
U327	C0040034	0
U327	C0231712	0
U327	C0021368	0
U327	C0030232	0
U327	C0029089	0
U327	C0005745	0
U327	C0003123	0
U327	C0271097	0
U327	C2931205	0
U327	C1568248	0
U327	C1568249	0
U327	C0699731	0
U327	C0086132	0
U327	C0020505	0
U327	C0013491	0
U327	C0023012	0
U327	C0023015	0
U327	C0973461	0
U327	C0233565	0
U327	C0039070	0
U327	C0040822	0
U327	C0234376	0
U327	C0003578	0
U327	C3714756	0
U327	C0020796	0
U327	C0018776	0
U327	C0042571	0
U327	C0234133	0
U327	C0234132	0
U327	C0234378	0
U33	C0022541	0
U33	C0023530	0
U33	C0002103	0
U33	C0035455	0
U33	C0009806	0
U33	C0011991	0
U33	C0021359	0
U33	C0014335	0
U33	C0003113	0
U33	C0026821	0
U33	C0036572	0
U33	C0011570	0
U33	C0001925	0
U33	C0033687	0
U33	C0020615	0
U33	C0032914	0
U33	C0338591	0
U33	C0700590	0
U33	C0019572	0
U33	C0006625	0
U33	C0027498	0
U33	C0018777	0
U33	C0015967	0
U33	C3552463	0
U33	C0023014	0
U33	C0015672	0
U33	C0271215	0
U33	C0028754	0
U33	C0028756	0
U33	C3203358	0
U33	C0031154	0
U33	C0000737	0
U33	C0086565	0
U33	C0019214	0
U33	C0235153	0
U33	C0018784	0
U33	C0020455	0
U33	C0020438	0
U33	C0020538	0
U33	C0751837	0
U33	C0009460	0
U33	C0151825	0
U33	C0162298	0
U33	C0086437	0
U33	C0003862	0
U33	C0152031	0
U33	C0035229	0
U33	C0231835	0
U33	C0013404	0
U33	C0476273	0
U33	C1145670	0
U33	C0009421	0
U33	C0026838	0
U33	C0026846	0
U33	C0151786	0
U33	C0015644	0
U33	C0026826	0
U33	C0013421	0
U33	C0027066	0
U33	C0542476	0
U33	C0751295	0
U33	C0002622	0
U33	C0234979	0
U33	C1838869	0
U33	C0003537	0
U33	C0917816	0
U33	C0221263	0
U33	C0010200	0
U33	C0178417	0
U33	C0231807	0
U33	C0162674	0
U33	C0427055	0
U33	C0476254	0
U33	C1963137	0
U33	C0231791	0
U33	C0005779	0
U33	C0042963	0
U33	C0237326	0
U33	C0016382	0
U33	C0151908	0
U33	C0085636	0
U33	C0022346	0
U33	C0033774	0
U33	C0034150	0
U33	C0015230	0
U33	C0155320	0
U33	C0018989	0
U33	C0022116	0
U33	C0018780	0
U33	C0032285	0
U33	C0026837	0
U33	C0427190	0
U33	C0152200	0
U33	C0231528	0
U33	C0746674	0
U33	C0240735	0
U33	C3668816	0
U33	C0002418	0
U33	C0009398	0
U33	C0700078	0
U33	C0270948	0
U33	C0035078	0
U33	C1963154	0
U33	C0019825	0
U33	C0456909	0
U33	C0003635	0
U33	C0013595	0
U33	C0042798	0
U33	C0023380	0
U33	C0234144	0
U33	C0013604	0
U33	C0037315	0
U33	C0037317	0
U33	C0851578	0
U33	C0241210	0
U33	C0020305	0
U33	C0398650	0
U33	C1262477	0
U33	C0043094	0
U33	C1384666	0
U33	C1691779	0
U33	C0030193	0
U33	C0020429	0
U33	C1860844	0
U33	C0018681	0
U33	C0012833	0
U33	C0206160	0
U33	C0033377	0
U33	C4020887	0
U33	C0018834	0
U33	C0008489	0
U33	C0006271	0
U33	C0030486	0
U33	C1836296	0
U33	C0032617	0
U33	C0042024	0
U33	C0007758	0
U33	C0014118	0
U33	C0008031	0
U33	C2364082	0
U33	C0003126	0
U33	C0023186	0
U33	C0751265	0
U33	C0042384	0
U33	C0040034	0
U33	C0231712	0
U33	C0021368	0
U33	C0030232	0
U33	C0029089	0
U33	C0005745	0
U33	C0003123	0
U33	C0271097	0
U33	C2931205	0
U33	C1568248	0
U33	C1568249	0
U33	C0699731	0
U33	C0086132	0
U33	C0020505	0
U33	C0013491	0
U33	C0023012	0
U33	C0023015	0
U33	C0973461	0
U33	C0233565	0
U33	C0039070	0
U33	C0040822	0
U33	C0234376	0
U33	C0003578	0
U33	C3714756	0
U33	C0020796	0
U33	C0018776	0
U33	C0042571	0
U33	C0234133	0
U33	C0234132	0
U33	C0234378	0
U331	C0022541	0
U331	C0023530	0
U331	C0002103	0
U331	C0035455	0
U331	C0009806	0
U331	C0011991	0
U331	C0021359	0
U331	C0014335	0
U331	C0003113	0
U331	C0026821	0
U331	C0036572	0
U331	C0011570	0
U331	C0001925	0
U331	C0033687	0
U331	C0020615	0
U331	C0032914	0
U331	C0338591	0
U331	C0700590	0
U331	C0019572	0
U331	C0006625	0
U331	C0027498	0
U331	C0018777	0
U331	C0015967	0
U331	C3552463	0
U331	C0023014	0
U331	C0015672	0
U331	C0271215	0
U331	C0028754	0
U331	C0028756	0
U331	C3203358	0
U331	C0031154	0
U331	C0000737	0
U331	C0086565	0
U331	C0019214	0
U331	C0235153	0
U331	C0018784	0
U331	C0020455	0
U331	C0020438	0
U331	C0020538	0
U331	C0751837	0
U331	C0009460	0
U331	C0151825	0
U331	C0162298	0
U331	C0086437	0
U331	C0003862	0
U331	C0152031	0
U331	C0035229	0
U331	C0231835	0
U331	C0013404	0
U331	C0476273	0
U331	C1145670	0
U331	C0009421	0
U331	C0026838	0
U331	C0026846	0
U331	C0151786	0
U331	C0015644	0
U331	C0026826	0
U331	C0013421	0
U331	C0027066	0
U331	C0542476	0
U331	C0751295	0
U331	C0002622	0
U331	C0234979	0
U331	C1838869	0
U331	C0003537	0
U331	C0917816	0
U331	C0221263	0
U331	C0010200	0
U331	C0178417	0
U331	C0231807	0
U331	C0162674	0
U331	C0427055	0
U331	C0476254	0
U331	C1963137	0
U331	C0231791	0
U331	C0005779	0
U331	C0042963	0
U331	C0237326	0
U331	C0016382	0
U331	C0151908	0
U331	C0085636	0
U331	C0022346	0
U331	C0033774	0
U331	C0034150	0
U331	C0015230	0
U331	C0155320	0
U331	C0018989	0
U331	C0022116	0
U331	C0018780	0
U331	C0032285	0
U331	C0026837	0
U331	C0427190	0
U331	C0152200	0
U331	C0231528	0
U331	C0746674	0
U331	C0240735	0
U331	C3668816	0
U331	C0002418	0
U331	C0009398	0
U331	C0700078	0
U331	C0270948	0
U331	C0035078	0
U331	C1963154	0
U331	C0019825	0
U331	C0456909	0
U331	C0003635	0
U331	C0013595	0
U331	C0042798	0
U331	C0023380	0
U331	C0234144	0
U331	C0013604	0
U331	C0037315	0
U331	C0037317	0
U331	C0851578	0
U331	C0241210	0
U331	C0020305	0
U331	C0398650	0
U331	C1262477	0
U331	C0043094	0
U331	C1384666	0
U331	C1691779	0
U331	C0030193	0
U331	C0020429	0
U331	C1860844	0
U331	C0018681	0
U331	C0012833	0
U331	C0206160	0
U331	C0033377	0
U331	C4020887	0
U331	C0018834	0
U331	C0008489	0
U331	C0006271	0
U331	C0030486	0
U331	C1836296	0
U331	C0032617	0
U331	C0042024	0
U331	C0007758	0
U331	C0014118	0
U331	C0008031	0
U331	C2364082	0
U331	C0003126	0
U331	C0023186	0
U331	C0751265	0
U331	C0042384	0
U331	C0040034	0
U331	C0231712	0
U331	C0021368	0
U331	C0030232	0
U331	C0029089	0
U331	C0005745	0
U331	C0003123	0
U331	C0271097	0
U331	C2931205	0
U331	C1568248	0
U331	C1568249	0
U331	C0699731	0
U331	C0086132	0
U331	C0020505	0
U331	C0013491	0
U331	C0023012	0
U331	C0023015	0
U331	C0973461	0
U331	C0233565	0
U331	C0039070	0
U331	C0040822	0
U331	C0234376	0
U331	C0003578	0
U331	C3714756	0
U331	C0020796	0
U331	C0018776	0
U331	C0042571	0
U331	C0234133	0
U331	C0234132	0
U331	C0234378	0
U332	C0022541	0
U332	C0023530	0
U332	C0002103	0
U332	C0035455	0
U332	C0009806	0
U332	C0011991	0
U332	C0021359	0
U332	C0014335	0
U332	C0003113	0
U332	C0026821	0
U332	C0036572	0
U332	C0011570	0
U332	C0001925	0
U332	C0033687	0
U332	C0020615	0
U332	C0032914	0
U332	C0338591	0
U332	C0700590	0
U332	C0019572	0
U332	C0006625	0
U332	C0027498	0
U332	C0018777	0
U332	C0015967	0
U332	C3552463	0
U332	C0023014	0
U332	C0015672	0
U332	C0271215	0
U332	C0028754	0
U332	C0028756	0
U332	C3203358	0
U332	C0031154	0
U332	C0000737	0
U332	C0086565	0
U332	C0019214	0
U332	C0235153	0
U332	C0018784	0
U332	C0020455	0
U332	C0020438	0
U332	C0020538	0
U332	C0751837	0
U332	C0009460	0
U332	C0151825	0
U332	C0162298	0
U332	C0086437	0
U332	C0003862	0
U332	C0152031	0
U332	C0035229	0
U332	C0231835	0
U332	C0013404	0
U332	C0476273	0
U332	C1145670	0
U332	C0009421	0
U332	C0026838	0
U332	C0026846	0
U332	C0151786	0
U332	C0015644	0
U332	C0026826	0
U332	C0013421	0
U332	C0027066	0
U332	C0542476	0
U332	C0751295	0
U332	C0002622	0
U332	C0234979	0
U332	C1838869	0
U332	C0003537	0
U332	C0917816	0
U332	C0221263	0
U332	C0010200	0
U332	C0178417	0
U332	C0231807	0
U332	C0162674	0
U332	C0427055	0
U332	C0476254	0
U332	C1963137	0
U332	C0231791	0
U332	C0005779	0
U332	C0042963	0
U332	C0237326	0
U332	C0016382	0
U332	C0151908	0
U332	C0085636	0
U332	C0022346	0
U332	C0033774	0
U332	C0034150	0
U332	C0015230	0
U332	C0155320	0
U332	C0018989	0
U332	C0022116	0
U332	C0018780	0
U332	C0032285	0
U332	C0026837	0
U332	C0427190	0
U332	C0152200	0
U332	C0231528	0
U332	C0746674	0
U332	C0240735	0
U332	C3668816	0
U332	C0002418	0
U332	C0009398	0
U332	C0700078	0
U332	C0270948	0
U332	C0035078	0
U332	C1963154	0
U332	C0019825	0
U332	C0456909	0
U332	C0003635	0
U332	C0013595	0
U332	C0042798	0
U332	C0023380	0
U332	C0234144	0
U332	C0013604	0
U332	C0037315	0
U332	C0037317	0
U332	C0851578	0
U332	C0241210	0
U332	C0020305	0
U332	C0398650	0
U332	C1262477	0
U332	C0043094	0
U332	C1384666	0
U332	C1691779	0
U332	C0030193	0
U332	C0020429	0
U332	C1860844	0
U332	C0018681	0
U332	C0012833	0
U332	C0206160	0
U332	C0033377	0
U332	C4020887	0
U332	C0018834	0
U332	C0008489	0
U332	C0006271	0
U332	C0030486	0
U332	C1836296	0
U332	C0032617	0
U332	C0042024	0
U332	C0007758	0
U332	C0014118	0
U332	C0008031	0
U332	C2364082	0
U332	C0003126	0
U332	C0023186	0
U332	C0751265	0
U332	C0042384	0
U332	C0040034	0
U332	C0231712	0
U332	C0021368	0
U332	C0030232	0
U332	C0029089	0
U332	C0005745	0
U332	C0003123	0
U332	C0271097	0
U332	C2931205	0
U332	C1568248	0
U332	C1568249	0
U332	C0699731	0
U332	C0086132	0
U332	C0020505	0
U332	C0013491	0
U332	C0023012	0
U332	C0023015	0
U332	C0973461	0
U332	C0233565	0
U332	C0039070	0
U332	C0040822	0
U332	C0234376	0
U332	C0003578	0
U332	C3714756	0
U332	C0020796	0
U332	C0018776	0
U332	C0042571	0
U332	C0234133	0
U332	C0234132	0
U332	C0234378	0
U333	C0022541	0
U333	C0023530	0
U333	C0002103	0
U333	C0035455	0
U333	C0009806	0
U333	C0011991	0
U333	C0021359	0
U333	C0014335	0
U333	C0003113	0
U333	C0026821	0
U333	C0036572	0
U333	C0011570	0
U333	C0001925	0
U333	C0033687	0
U333	C0020615	0
U333	C0032914	0
U333	C0338591	0
U333	C0700590	0
U333	C0019572	0
U333	C0006625	0
U333	C0027498	0
U333	C0018777	0
U333	C0015967	0
U333	C3552463	0
U333	C0023014	0
U333	C0015672	0
U333	C0271215	0
U333	C0028754	0
U333	C0028756	0
U333	C3203358	0
U333	C0031154	0
U333	C0000737	0
U333	C0086565	0
U333	C0019214	0
U333	C0235153	0
U333	C0018784	0
U333	C0020455	0
U333	C0020438	0
U333	C0020538	0
U333	C0751837	0
U333	C0009460	0
U333	C0151825	0
U333	C0162298	0
U333	C0086437	0
U333	C0003862	0
U333	C0152031	0
U333	C0035229	0
U333	C0231835	0
U333	C0013404	0
U333	C0476273	0
U333	C1145670	0
U333	C0009421	0
U333	C0026838	0
U333	C0026846	0
U333	C0151786	0
U333	C0015644	0
U333	C0026826	0
U333	C0013421	0
U333	C0027066	0
U333	C0542476	0
U333	C0751295	0
U333	C0002622	0
U333	C0234979	0
U333	C1838869	0
U333	C0003537	0
U333	C0917816	0
U333	C0221263	0
U333	C0010200	0
U333	C0178417	0
U333	C0231807	0
U333	C0162674	0
U333	C0427055	0
U333	C0476254	0
U333	C1963137	0
U333	C0231791	0
U333	C0005779	0
U333	C0042963	0
U333	C0237326	0
U333	C0016382	0
U333	C0151908	0
U333	C0085636	0
U333	C0022346	0
U333	C0033774	0
U333	C0034150	0
U333	C0015230	0
U333	C0155320	0
U333	C0018989	0
U333	C0022116	0
U333	C0018780	0
U333	C0032285	0
U333	C0026837	0
U333	C0427190	0
U333	C0152200	0
U333	C0231528	0
U333	C0746674	0
U333	C0240735	0
U333	C3668816	0
U333	C0002418	0
U333	C0009398	0
U333	C0700078	0
U333	C0270948	0
U333	C0035078	0
U333	C1963154	0
U333	C0019825	0
U333	C0456909	0
U333	C0003635	0
U333	C0013595	0
U333	C0042798	0
U333	C0023380	0
U333	C0234144	0
U333	C0013604	0
U333	C0037315	0
U333	C0037317	0
U333	C0851578	0
U333	C0241210	0
U333	C0020305	0
U333	C0398650	0
U333	C1262477	0
U333	C0043094	0
U333	C1384666	0
U333	C1691779	0
U333	C0030193	0
U333	C0020429	0
U333	C1860844	0
U333	C0018681	0
U333	C0012833	0
U333	C0206160	0
U333	C0033377	0
U333	C4020887	0
U333	C0018834	0
U333	C0008489	0
U333	C0006271	0
U333	C0030486	0
U333	C1836296	0
U333	C0032617	0
U333	C0042024	0
U333	C0007758	0
U333	C0014118	0
U333	C0008031	0
U333	C2364082	0
U333	C0003126	0
U333	C0023186	0
U333	C0751265	0
U333	C0042384	0
U333	C0040034	0
U333	C0231712	0
U333	C0021368	0
U333	C0030232	0
U333	C0029089	0
U333	C0005745	0
U333	C0003123	0
U333	C0271097	0
U333	C2931205	0
U333	C1568248	0
U113	C0009460	0
U113	C0151825	0
U113	C0162298	0
U113	C0086437	0
U113	C0003862	0
U113	C0152031	0
U113	C0035229	0
U113	C0231835	0
U113	C0013404	0
U113	C0476273	0
U113	C1145670	0
U113	C0009421	0
U113	C0026838	0
U113	C0026846	0
U113	C0151786	0
U113	C0015644	0
U113	C0026826	0
U113	C0013421	0
U113	C0027066	0
U113	C0542476	0
U113	C0751295	0
U113	C0002622	0
U113	C0234979	0
U113	C1838869	0
U113	C0003537	0
U113	C0917816	0
U113	C0221263	0
U113	C0010200	0
U113	C0178417	0
U113	C0231807	0
U113	C0162674	0
U113	C0427055	0
U113	C0476254	0
U113	C1963137	0
U113	C0231791	0
U113	C0005779	0
U113	C0042963	0
U113	C0237326	0
U113	C0016382	0
U113	C0151908	0
U113	C0085636	0
U113	C0022346	0
U113	C0033774	0
U113	C0034150	0
U113	C0015230	0
U113	C0155320	0
U113	C0018989	0
U113	C0022116	0
U113	C0018780	0
U113	C0032285	0
U113	C0026837	0
U113	C0427190	0
U113	C0152200	0
U113	C0231528	0
U113	C0746674	0
U113	C0240735	0
U113	C3668816	0
U113	C0002418	0
U113	C0009398	0
U113	C0700078	0
U113	C0270948	0
U113	C0035078	0
U113	C1963154	0
U113	C0019825	0
U113	C0456909	0
U113	C0003635	0
U113	C0013595	0
U113	C0042798	0
U113	C0023380	0
U113	C0234144	0
U113	C0013604	0
U113	C0037315	0
U113	C0037317	0
U113	C0851578	0
U113	C0241210	0
U113	C0020305	0
U113	C0398650	0
U113	C1262477	0
U113	C0043094	0
U113	C1384666	0
U113	C1691779	0
U113	C0030193	0
U113	C0020429	0
U113	C1860844	0
U113	C0018681	0
U113	C0012833	0
U113	C0206160	0
U113	C0033377	0
U113	C4020887	0
U113	C0018834	0
U113	C0008489	0
U113	C0006271	0
U113	C0030486	0
U113	C1836296	0
U113	C0032617	0
U113	C0042024	0
U113	C0007758	0
U113	C0014118	0
U113	C0008031	0
U113	C2364082	0
U113	C0003126	0
U113	C0023186	0
U113	C0751265	0
U113	C0042384	0
U113	C0040034	0
U113	C0231712	0
U113	C0021368	0
U113	C0030232	0
U113	C0029089	0
U113	C0005745	0
U113	C0003123	0
U113	C0271097	0
U113	C2931205	0
U113	C1568248	0
U113	C1568249	0
U113	C0699731	0
U113	C0086132	0
U113	C0020505	0
U113	C0013491	0
U113	C0023012	0
U113	C0023015	0
U113	C0973461	0
U113	C0233565	0
U113	C0039070	0
U113	C0040822	0
U113	C0234376	0
U113	C0003578	0
U113	C3714756	0
U113	C0020796	0
U113	C0018776	0
U113	C0042571	0
U113	C0234133	0
U113	C0234132	0
U113	C0234378	0
U114	C0022541	0
U114	C0023530	0
U114	C0002103	0
U114	C0035455	0
U114	C0009806	0
U114	C0011991	0
U114	C0021359	0
U114	C0014335	0
U114	C0003113	0
U114	C0026821	0
U114	C0036572	0
U114	C0011570	0
U114	C0001925	0
U114	C0033687	0
U114	C0020615	0
U114	C0032914	0
U114	C0338591	0
U114	C0700590	0
U114	C0019572	0
U114	C0006625	0
U114	C0027498	0
U114	C0018777	0
U114	C0015967	0
U114	C3552463	0
U114	C0023014	0
U114	C0015672	0
U114	C0271215	0
U114	C0028754	0
U114	C0028756	0
U114	C3203358	0
U114	C0031154	0
U114	C0000737	0
U114	C0086565	0
U114	C0019214	0
U114	C0235153	0
U114	C0018784	0
U114	C0020455	0
U114	C0020438	0
